4.98914e-05 1.71449 -19.1773 6.76576 -1.26494 0.662181 -0.247916 
4.98914e-05 1.78358 -19.1522 6.71851 -1.20224 0.646928 -0.671379 
4.98914e-05 1.8035 -19.0737 6.75302 -1.16352 0.45358 -1.15143 
4.98914e-05 1.74805 -18.9491 6.71345 0.373534 1.05059 -0.85895 
4.98914e-05 1.7448 -19.1764 6.84201 -0.877577 1.02373 -1.10997 
4.98914e-05 1.68296 -19.1974 6.87065 -0.972629 1.11964 -0.265852 
4.98914e-05 1.67952 -18.999 6.97032 -0.32943 1.24166 -0.548747 
4.98914e-05 1.88324 -19.1377 6.83105 -0.566298 0.318447 -0.852402 
4.98914e-05 1.57643 -18.9899 6.89162 -0.0340383 1.13226 -0.432066 
4.98914e-05 1.77394 -19.1569 6.79839 -1.26373 0.543684 -0.860652 
4.98914e-05 1.8086 -19.1677 6.74135 -1.14625 0.488849 -0.113671 
4.98914e-05 1.76464 -19.0651 6.84888 -0.527884 0.453253 -1.51153 
4.98914e-05 1.86042 -19.0682 6.77172 -0.553622 -0.0126694 0.144958 
4.98914e-05 1.83317 -19.1499 6.79555 -1.11192 0.39538 0.0609117 
4.98914e-05 1.67995 -18.9774 6.85117 0.212511 1.34285 0.332166 
4.98914e-05 1.78774 -18.9518 6.75397 0.566928 0.507984 -0.139087 
4.98914e-05 1.85968 -18.9332 6.74777 0.187182 0.405935 -0.0730343 
4.98914e-05 1.90099 -18.9828 6.89305 -0.199187 0.451416 0.0182114 
4.98914e-05 1.91786 -19.1232 6.83116 -0.786927 0.423253 -0.0740334 
4.98914e-05 1.86597 -18.9187 6.77963 -0.147182 0.114549 -0.319932 
4.98914e-05 1.69394 -19.1661 6.90706 -1.03442 0.75267 -0.710981 
4.98914e-05 1.59861 -19.0058 6.83611 -0.00913277 1.43129 0.131367 
4.98914e-05 1.61994 -18.969 6.93531 -0.419786 1.31715 -0.592409 
4.98914e-05 1.88452 -19.0174 6.91442 -0.288732 0.212166 -0.415298 
4.98914e-05 1.85641 -19.1012 6.73367 -0.942897 0.0742509 -0.271071 
4.98914e-05 1.83314 -19.0432 6.92286 -0.242677 0.0466043 -0.325054 
4.98914e-05 1.64601 -18.9864 6.72772 0.0932977 1.22617 -1.1389 
4.98914e-05 1.70016 -19.0834 6.68465 -0.492677 1.11758 0.55719 
4.98914e-05 1.86473 -18.9687 6.86581 0.127044 0.27875 -0.765996 
4.98914e-05 1.82786 -18.9162 6.87886 0.216193 0.965494 -0.853587 
4.98914e-05 1.78911 -18.9274 6.7282 0.512459 0.687271 -0.590152 
4.98914e-05 1.78901 -18.9113 6.76245 0.558419 0.844234 -0.271958 
4.98914e-05 1.85793 -18.9403 6.91452 -0.0748374 0.327673 -0.227116 
4.98914e-05 1.84052 -19.1632 6.73398 -0.935547 0.236321 -0.129025 
4.98914e-05 1.58919 -19.0783 6.7689 -0.0476498 1.61458 -0.1412 
4.98914e-05 1.8836 -19.0345 6.64371 -0.112781 0.648741 -0.042984 
4.98914e-05 1.81005 -19.1352 6.70526 -1.29838 0.528108 -0.350817 
4.98914e-05 1.63793 -18.8873 6.77806 0.251729 1.19628 -0.273006 
4.98914e-05 1.84267 -18.9533 6.88851 -0.192748 0.0569211 -0.105712 
4.98914e-05 1.70373 -18.9089 6.73515 0.47133 0.97579 -0.644257 
4.98914e-05 1.68404 -19.0825 6.88927 -0.687463 0.80146 -1.39988 
4.98914e-05 1.78075 -18.9512 6.68094 0.154363 0.788423 0.318967 
4.98914e-05 1.81651 -19.1156 6.77591 -0.711565 -0.253455 -0.309684 
4.98914e-05 1.83362 -18.933 6.69487 0.346237 0.678182 -0.557723 
4.98914e-05 1.68759 -19.0007 6.9183 0.257124 1.39901 -0.00587863 
4.98914e-05 1.65664 -18.9812 6.67927 -0.331795 1.54987 0.157918 
4.98914e-05 1.86017 -18.9079 6.76891 0.264407 0.553821 0.0168313 
4.98914e-05 1.78835 -19.2402 6.80121 -1.07003 0.8267 -0.634874 
4.98914e-05 1.60658 -18.9329 6.78235 0.317416 0.800672 0.0544466 
4.98914e-05 1.79186 -18.919 6.70681 0.394382 0.458274 -0.477662 
4.98914e-05 1.79996 -18.9054 6.71598 0.362731 0.456017 -0.532182 
4.98914e-05 1.64531 -19.1705 6.78664 -0.585251 1.75439 -0.573037 
4.98914e-05 1.80442 -19.1816 6.78428 -1.22581 0.278577 -0.328375 
4.98914e-05 1.74152 -18.9091 6.67062 0.272832 1.14457 -0.608843 
4.98914e-05 1.6833 -18.9633 6.71458 0.107245 1.15372 0.516656 
4.98914e-05 1.91869 -19.0885 6.78682 -0.156838 0.108314 -0.750259 
4.98914e-05 1.73905 -18.8482 6.87218 0.282195 0.868498 -0.490444 
4.98914e-05 1.86717 -19.0711 6.79836 -0.0104174 -0.146088 -0.694844 
4.98914e-05 1.82199 -18.9133 6.73831 0.273289 0.197581 -0.582976 
4.98914e-05 1.86539 -18.8586 6.86988 -0.0911611 0.490064 -0.691122 
4.98914e-05 1.58361 -19.0625 6.8313 -0.574417 1.80146 -0.42674 
4.98914e-05 1.9041 -18.9638 6.84326 -0.200326 0.247697 -0.979291 
4.98914e-05 1.8563 -19.1438 6.84246 -0.743983 -0.0442466 -0.0938104 
4.98914e-05 1.79919 -18.8942 6.75092 0.320339 0.825095 -1.02458 
4.98914e-05 1.80682 -19.1998 6.71316 -1.15557 0.489502 -0.519221 
4.98914e-05 1.6004 -19.1107 6.7867 -0.515142 1.71369 -0.886125 
4.98914e-05 1.70431 -18.9633 6.73954 -0.28187 0.722644 -1.58315 
4.98914e-05 1.90855 -19.0867 6.72797 -0.910299 0.183815 -0.690087 
4.98914e-05 1.74349 -18.916 6.75113 0.631074 0.588304 -0.102198 
4.98914e-05 1.60442 -19.0233 6.64685 -0.743979 1.37809 -0.0609734 
4.98914e-05 1.71494 -19.0119 6.86824 0.704481 1.33136 -0.723228 
4.98914e-05 1.9049 -19.1206 6.84988 -0.212825 0.0918141 -0.00876299 
4.98914e-05 1.72331 -18.8514 6.78646 0.395054 1.12423 -0.541348 
4.98914e-05 1.81247 -19.1945 6.83741 -1.2408 0.434648 -0.138799 
4.98914e-05 1.86569 -18.9783 6.80134 0.582411 0.465941 -0.0765669 
4.98914e-05 1.85519 -19.1946 6.7102 -0.903113 0.725811 -0.9314 
4.98914e-05 1.58134 -19.143 6.75712 -0.825286 1.52122 -0.683827 
4.98914e-05 1.67019 -19.0953 6.71977 -0.363909 1.32753 -1.43089 
4.98914e-05 1.79054 -19.1726 6.70202 -1.33829 0.820576 -0.630714 
4.98914e-05 1.59706 -19.1597 6.90704 -0.464291 1.35382 0.0469443 
4.98914e-05 1.74403 -19.1597 6.68821 -1.38334 0.997081 -0.250007 
4.98914e-05 1.54692 -18.9649 6.78507 0.0422696 1.19604 0.141538 
4.98914e-05 1.6074 -19.0675 6.67615 -0.610355 1.62476 -0.0432889 
4.98914e-05 1.57722 -19.0414 6.81775 0.296255 1.45164 -0.0286697 
4.98914e-05 1.61525 -19.1167 6.86581 -0.708008 1.6316 -0.945123 
4.98914e-05 1.73055 -18.8576 6.84917 0.333089 0.413603 -0.597508 
4.98914e-05 1.78694 -19.0401 6.61104 -0.976314 0.999227 0.172352 
4.98914e-05 1.71246 -18.8461 6.77078 0.354386 1.02075 -0.0105015 
4.98914e-05 1.63112 -18.9495 6.84868 -0.120079 1.74461 0.130015 
4.98914e-05 1.6245 -18.9738 6.73382 -0.0122817 1.83049 -0.583518 
4.98914e-05 1.55915 -18.998 6.82487 -0.177471 1.56256 -0.890203 
4.98914e-05 1.93642 -18.9895 6.75724 0.117151 0.210183 -0.196777 
4.98914e-05 1.72368 -18.827 6.77694 0.187696 1.04239 -0.874274 
4.98914e-05 1.68836 -19.2065 6.80684 -1.22809 0.852904 0.20875 
4.98914e-05 1.65797 -18.81 6.74166 0.124647 1.03105 -0.30763 
4.98914e-05 1.94889 -19.0473 6.78493 -0.244872 0.0282885 -0.182357 
4.98914e-05 1.62727 -19.0791 6.64237 -0.451753 1.63551 -0.189513 
4.98914e-05 1.6827 -19.1955 6.77649 -1.15787 1.06698 -1.07852 
4.98914e-05 1.64167 -18.9138 6.80994 -0.000131786 1.83018 -0.402815 
4.98914e-05 1.7019 -18.9527 6.7767 0.608275 0.980478 -1.15503 
4.98914e-05 1.55954 -19.043 6.77876 -0.313731 1.79645 -0.537649 
4.98914e-05 1.57944 -18.9985 6.78636 0.130932 1.55265 0.147553 
4.98914e-05 1.70918 -18.8908 6.78679 0.636976 1.18576 -0.308152 
4.98914e-05 1.92654 -19.1345 6.71099 -0.782653 0.232969 -0.100765 
4.98914e-05 1.69967 -18.8572 6.71386 0.185846 1.44836 -0.274714 
4.98914e-05 1.80324 -19.0988 6.56875 -0.40932 0.548467 -0.0289822 
4.98914e-05 1.66447 -19.1963 6.79382 -1.23502 1.44268 -0.169024 
4.98914e-05 1.65948 -19.1637 6.6218 -0.774273 1.38219 -0.40454 
4.98914e-05 1.81646 -18.8923 6.66517 0.00563478 0.462137 0.173816 
4.98914e-05 1.61127 -18.916 6.74591 0.0796247 1.44452 -0.947473 
4.98914e-05 1.64488 -18.8708 6.7861 0.376779 1.25493 -0.0969904 
4.98914e-05 1.9393 -19.063 6.91652 -0.541811 0.168477 -0.218526 
4.98914e-05 1.8621 -18.9825 6.77591 0.414977 0.0101249 -0.171302 
4.98914e-05 1.69368 -19.2196 6.82707 -1.12806 1.06136 -1.01511 
4.98914e-05 1.83448 -19.2115 6.82911 -1.28336 0.605382 -0.675825 
4.98914e-05 1.7392 -18.8115 6.77017 0.173141 1.32733 -0.563171 
4.98914e-05 1.74206 -18.9072 6.81887 0.554804 1.19969 -0.994877 
4.98914e-05 1.63362 -19.2155 6.81589 -1.04095 1.23419 -0.896481 
4.98914e-05 1.70239 -18.9329 6.77916 0.662912 1.29661 0.114859 
4.98914e-05 1.78773 -18.805 6.92093 0.0399289 0.774006 -0.308592 
4.98914e-05 1.60465 -18.9162 6.81687 -0.044757 1.70161 -0.737513 
4.98914e-05 1.90873 -18.9319 6.8051 0.457293 0.777609 -0.748169 
4.98914e-05 1.88126 -19.1117 6.77333 -0.837945 0.332345 -1.29634 
4.98914e-05 1.57331 -19.0091 6.72535 0.0152041 1.71793 -0.246403 
4.98914e-05 1.60977 -18.9164 6.85816 0.45162 1.18159 -0.607681 
4.98914e-05 1.9181 -18.9882 6.84324 -0.332061 -0.120332 -0.145686 
4.98914e-05 1.8433 -19.2538 6.74662 -0.998295 0.377032 -0.371393 
4.98914e-05 1.85661 -18.9984 6.7064 0.117932 0.0827645 -1.01764 
4.98914e-05 1.66175 -19.2094 6.86054 -0.937249 1.62784 -0.130298 
4.98914e-05 1.76031 -18.9929 7.03806 -0.0399263 0.551891 -0.156445 
4.98914e-05 1.92425 -19.1311 6.85195 -0.919831 0.106842 -0.10046 
4.98914e-05 1.50506 -19.0911 6.81034 -0.380006 1.62628 -0.347359 
4.98914e-05 1.93829 -18.8767 6.86688 0.0363064 0.46945 -0.669314 
4.98914e-05 1.62294 -19.2154 6.7207 -0.908736 1.53607 -0.225957 
4.98914e-05 1.85483 -19.2069 6.91221 -0.514523 0.0689702 -0.479815 
4.98914e-05 1.85983 -19.0507 6.68998 -0.46236 -0.273967 -0.481847 
4.98914e-05 1.61687 -19.1217 6.8625 -0.7701 1.91788 -0.249113 
4.98914e-05 1.89131 -19.0841 6.67929 -0.937861 0.0147341 -0.309237 
4.98914e-05 1.59049 -18.9858 6.73688 -0.133176 1.91021 -0.48996 
4.98914e-05 1.60335 -18.8628 6.84063 0.0629412 1.52622 -0.152463 
4.98914e-05 1.59308 -19.0246 6.86631 -0.0115753 1.59075 0.356291 
4.98914e-05 1.65978 -18.9384 6.99287 0.226176 1.06029 -0.235382 
4.98914e-05 1.59932 -18.9746 6.82597 0.142138 1.85661 -0.52709 
4.98914e-05 1.97237 -19.0691 6.8304 -0.570665 0.0320852 -0.156114 
4.98914e-05 1.65924 -18.9797 6.90249 0.129669 1.02647 -1.3961 
4.98914e-05 1.55709 -19.0469 6.91203 -0.0551894 1.62744 -0.511232 
4.98914e-05 1.5279 -19.0201 6.68662 -0.380434 1.38971 -0.921469 
4.98914e-05 1.59594 -18.9217 6.86963 -0.0667358 1.44017 0.328236 
4.98914e-05 1.69379 -19.1985 6.74869 -1.53176 0.972671 -0.225068 
4.98914e-05 1.69054 -18.9565 6.77364 0.759454 0.895966 0.332376 
4.98914e-05 1.71692 -18.8831 6.79068 0.291282 1.80532 -0.476967 
4.98914e-05 1.69222 -19.1106 6.95435 -0.886538 1.05967 -1.26753 
4.98914e-05 1.64532 -19.0144 6.87941 0.10603 1.87318 -0.902949 
4.98914e-05 1.73449 -19.3012 6.684 -0.957232 0.734212 -0.340409 
4.98914e-05 1.52963 -19.0781 6.78983 -0.871046 1.69071 -0.479256 
4.98914e-05 1.51982 -19.0871 6.83729 -0.643423 1.54093 0.125232 
4.98914e-05 1.76537 -19.2653 6.77176 -1.31163 0.694461 -0.5208 
4.98914e-05 1.5509 -18.9941 6.91154 -0.476923 1.61302 -0.767237 
4.98914e-05 1.97229 -18.9672 6.91936 -0.222473 0.236207 -0.324894 
4.98914e-05 1.73122 -19.1496 6.80085 -1.18234 1.32764 0.659656 
4.98914e-05 1.88215 -19.2794 6.72537 -0.73324 0.448023 -0.0576942 
4.98914e-05 1.71003 -18.8857 6.77697 0.330337 1.6298 0.161961 
4.98914e-05 1.97868 -19.0422 6.81452 -0.413506 -0.0443478 -0.362082 
4.98914e-05 1.71155 -19.2768 6.7539 -1.15587 1.05357 -0.765528 
4.98914e-05 1.64203 -19.2608 6.70241 -1.08175 1.10545 -0.580143 
4.98914e-05 2.0176 -19.0326 6.71699 -0.588401 0.289958 -0.1677 
4.98914e-05 1.63537 -18.8996 6.85099 0.118852 1.70758 0.0522237 
4.98914e-05 1.56096 -18.8294 6.70844 -0.000362664 1.20813 -0.254784 
4.98914e-05 1.81273 -19.0875 7.02459 -0.758748 0.305353 -0.093892 
4.98914e-05 1.90211 -19.1389 6.87612 -0.445769 -0.16356 -0.408569 
4.98914e-05 1.88092 -19.2014 6.73377 -1.29108 0.852421 0.029179 
4.98914e-05 1.71715 -19.1873 6.69296 -1.09403 1.61632 -0.775643 
4.98914e-05 1.63315 -18.9143 6.86441 -0.0815953 1.9114 -0.267732 
4.98914e-05 1.72592 -18.9888 6.65425 0.407014 0.807188 -1.20798 
4.98914e-05 1.64722 -18.8835 6.92838 0.315972 1.34301 -0.368369 
4.98914e-05 1.68757 -19.1194 6.84242 -0.159441 1.15485 0.94689 
4.98914e-05 1.86741 -18.8902 6.76723 0.505294 0.334456 -0.169563 
4.98914e-05 1.92382 -19.1723 6.82472 -0.777197 0.149991 0.184768 
4.98914e-05 1.98013 -18.9301 6.73909 -0.147718 0.135743 -0.339295 
4.98914e-05 1.95972 -19.1144 6.76744 -0.526641 -0.00924981 -0.761136 
4.98914e-05 1.84638 -19.2179 6.66886 -0.82025 0.199005 -0.716077 
4.98914e-05 1.65147 -18.9508 6.67457 0.487155 1.48934 -0.358099 
4.98914e-05 1.73196 -18.8972 6.88785 0.503626 0.735737 0.319036 
4.98914e-05 1.6941 -18.8197 6.831 0.418972 0.704586 -0.804768 
4.98914e-05 1.75719 -19.1749 7.01226 -1.10158 0.792682 -0.529016 
4.98914e-05 1.7465 -19.1765 6.73623 -1.36344 1.69961 -0.46632 
4.98914e-05 1.51987 -19.0457 6.81024 0.0622542 1.66994 -0.612957 
4.98914e-05 1.68567 -19.2096 6.82926 -1.34696 0.766997 0.308138 
4.98914e-05 1.65824 -19.2153 6.62101 -0.848242 1.28972 -0.748392 
4.98914e-05 1.94592 -18.8445 6.84841 0.273743 0.844364 -0.433103 
4.98914e-05 1.86655 -19.2314 6.8722 -1.18327 0.367211 -0.237379 
4.98914e-05 1.51177 -18.9658 6.84794 -0.263461 1.63789 -0.738274 
4.98914e-05 1.56304 -18.9194 6.8809 0.133949 1.43043 0.100296 
4.98914e-05 1.59362 -19.1811 6.65868 -0.843526 1.57268 -0.350029 
4.98914e-05 1.65215 -18.8754 6.86745 0.432327 0.549128 0.195783 
4.98914e-05 1.86981 -19.2166 6.80691 -0.81681 0.143895 0.268782 
4.98914e-05 1.88158 -19.1181 6.61571 0.000626713 0.344634 0.129619 
4.98914e-05 1.87947 -18.8294 6.66076 0.018104 0.521781 -0.754332 
4.98914e-05 1.67815 -18.8968 6.87374 0.368398 0.817973 -1.25092 
4.98914e-05 1.87989 -19.1616 6.63353 -0.818722 0.180896 -0.693888 
4.98914e-05 1.86905 -19.0978 6.78337 -0.985813 0.242741 -1.43285 
4.98914e-05 1.73118 -19.1961 6.90321 -0.949998 0.968657 0.595884 
4.98914e-05 1.78469 -18.8239 6.85425 0.365635 0.617543 0.174146 
4.98914e-05 1.68395 -19.2264 6.67216 -1.23037 1.13428 -0.00624567 
4.98914e-05 1.60706 -19.1774 6.71379 -1.01358 1.69855 -0.193264 
4.98914e-05 1.5051 -19.0892 6.78264 -0.596424 1.76661 -0.465058 
4.98914e-05 1.59854 -18.8264 6.83703 0.147172 1.4943 -0.423796 
4.98914e-05 1.57162 -18.8389 6.77818 -0.110552 1.61034 -0.608696 
4.98914e-05 1.95759 -18.9964 6.79334 0.193248 0.0104573 -0.231853 
4.98914e-05 1.79706 -18.819 6.88591 0.465104 0.682691 -0.247541 
4.98914e-05 1.65536 -19.16 6.96737 -1.16952 1.30359 -0.0576748 
4.98914e-05 1.51857 -19.1101 6.74222 -0.416692 1.55704 -1.00234 
4.98914e-05 2.00025 -19.0485 6.80227 -0.355934 -0.0348711 -0.232822 
4.98914e-05 1.54708 -18.9307 6.80758 0.327967 1.28289 -0.922899 
4.98914e-05 1.51166 -19.1562 6.72571 -0.403635 1.6615 -0.252972 
4.98914e-05 1.59991 -19.1904 6.82925 -1.16589 1.64334 -0.282281 
4.98914e-05 1.69398 -19.2537 6.76306 -1.39668 1.04314 -0.723521 
4.98914e-05 1.49182 -18.9876 6.80892 -0.644351 1.64073 0.0068984 
4.98914e-05 1.9918 -19.0378 6.81736 -0.782035 -0.0264678 -0.350855 
4.98914e-05 1.89419 -18.9923 6.91304 0.0772783 -0.133847 -0.476542 
4.98914e-05 1.96942 -18.9916 6.74599 0.112879 0.0195599 -0.435115 
4.98914e-05 1.87388 -19.0575 6.59193 -0.762982 0.388375 0.269265 
4.98914e-05 1.58709 -19.1993 6.8811 -0.605242 1.80619 -0.385325 
4.98914e-05 1.6501 -18.8237 6.89886 0.331039 1.28908 -0.215013 
4.98914e-05 1.98662 -19.1942 6.73215 -1.12988 0.589633 -0.47484 
4.98914e-05 1.8425 -18.8889 6.77255 0.718395 0.407858 -0.423787 
4.98914e-05 1.48976 -18.9248 6.85829 -0.00974718 1.47402 -0.639283 
4.98914e-05 1.59729 -19.0917 6.68137 -0.767507 1.90416 -0.668519 
4.98914e-05 1.43616 -18.9972 6.8154 -0.591353 1.52061 -0.315246 
4.98914e-05 1.71221 -19.2781 6.79177 -1.32654 1.09523 -0.754792 
4.98914e-05 2.01022 -19.1254 6.90094 -0.655698 0.218438 -0.136913 
4.98914e-05 1.82176 -18.8792 6.59611 -0.158383 0.307983 -0.862248 
4.98914e-05 1.61687 -19.2923 6.78266 -0.99169 1.09725 -0.932169 
4.98914e-05 1.60035 -19.0045 6.68979 -0.566944 1.98633 -0.0208873 
4.98914e-05 1.54387 -18.9272 6.80822 0.602743 1.04982 -0.378452 
4.98914e-05 1.93817 -18.9775 7.01517 -0.311434 0.305606 -0.627103 
4.98914e-05 1.89056 -19.0795 6.65319 -0.366823 -0.107611 -0.859795 
4.98914e-05 1.8887 -18.9745 6.70121 -0.091397 -0.28046 -0.577111 
4.98914e-05 1.56368 -18.9897 6.7639 0.164571 1.74056 0.17942 
4.98914e-05 2.02874 -19.0176 6.75801 -0.1965 0.0964476 -0.175211 
4.98914e-05 1.95968 -19.1086 6.80384 -0.538514 -0.0363498 -0.973123 
4.98914e-05 1.50353 -19.057 6.76985 -0.4406 1.68355 -0.960757 
4.98914e-05 1.58442 -19.2639 6.75731 -0.98622 1.35761 0.0577883 
4.98914e-05 1.77377 -19.2275 6.90793 -1.32272 0.735361 -0.949179 
4.98914e-05 1.44785 -19.127 6.85429 -0.760133 1.35276 -0.740667 
4.98914e-05 1.90046 -19.2154 6.94212 -1.18207 0.593839 -0.179641 
4.98914e-05 1.70578 -18.8074 6.7727 0.44174 1.43013 -0.521991 
4.98914e-05 1.59977 -18.9129 6.71175 0.0328733 1.77814 0.0869494 
4.98914e-05 1.65882 -18.896 6.68763 0.221127 1.49789 0.334134 
4.98914e-05 1.62812 -19.038 6.81261 -0.013049 1.15374 0.996045 
4.98914e-05 1.45576 -19.0936 6.78948 -0.725513 1.56957 -0.65201 
4.98914e-05 1.87222 -19.1989 6.73686 -1.21459 0.677186 -1.18007 
4.98914e-05 2.05433 -19.068 6.83498 -0.138438 0.182222 -0.430788 
4.98914e-05 1.94383 -19.1055 6.80947 -0.856549 -0.147543 -0.780215 
4.98914e-05 1.58926 -19.2141 6.85328 -1.20783 1.10646 -1.00488 
4.98914e-05 1.52544 -18.8079 6.77382 0.0918257 1.33665 -0.450493 
4.98914e-05 1.50471 -18.9482 6.83892 0.0993083 1.4627 -0.911012 
